,ID,long_title,date,place,publisher,author_name,book_code,cluster,confidence
5533,12107.0,Le noeud gordien,1770,Londres,,"Griffith, Mrs Elizabeth",,,
5534,12109.0,"La situation critique, histoire intéressante traduite de l'anglois",1770,Amsterdam,"Arkstée et Merkus & Paris, DE HANSY LE JEUNE","Griffith, Mrs Elizabeth",,,
5535,12110.0,"Idalie ou l'amante infortunée, traduct. [sic] de l'anglois",1770,Amsterdam,,"Haywood, Eliza",,,
5536,12112.0,Le mari offensé ou histoire du baron de *** et de mademoiselle de ***,1770,S.l.,,"Haywood, Eliza",,,
5537,12113.0,"La recluse angloise ou les deux amies, traduit [sic] de l'anglois",1770,Amsterdam,,"Haywood, Eliza",,,
5538,12114.0,Satires de Juvenal,1789,Paris,Didot jeune,"NA, NA",,,
5539,12119.0,"Les étrangers en Suisse ou aventures de M. Tarlo et de ses amis, histoire morale etintéressante, traduite de l'allemand",1770,Ulm,Albert Frédéric BARTHOLOMAEI,"Korn, Christoph Heinrich",,,
5540,12120.0,"Le royalisme ou mémoires de Du Barri de Saint Aunez et de Constance de Cézelli, sa femme, anecdotes héroïques sous Henri IV, par M. de L....",1770,Paris,Valade,"La morllere, chevalier Charles-Jacques- Louis-Auguste Rochette de",,,
5541,12121.0,"Sophie ou le triomphe des graces sur la beauté, imitation de l'anglois de Mistriss Charlotte Lennox",1770,Londres & Paris,"veuve DUCHESNE, ","Lennox, Charlotte Ramsay  Mrs",,,
5542,12122.0,Les Américaines,1769,Anneci,C.-M. DURAND,"Leprince de beaumont, Madame Marie",,,
5543,12124.0,Les Américaines,1771,"Lyon, Liège et Bruxelles",J. F. BASSOMPIERRE & J. ,"NA, NA",,337.0,0.7471873164176941
5544,12127.0,Les soirées d'un honnête-homme,1770,Londres & Paris,Fétil,"NA, NA",,,
5545,12128.0,Les soirées d'un honnête-homme,1772,Londres & Paris,Fétil,"NA, NA",,,
5546,12130.0,Les soirées d'un honnête-homme,1773,Varsovie & Paris,"Jean-Auguste POSER & PARIS, J. P. COSTARD","NA, NA",,,
5547,12131.0,"Les militaires au-delà du Gange, par M. de Lo-Looz, chevalier de l'ordre royal et miiitaire de Saint-Louis",1770,Paris,Bailly,"Lo-looz, Robert  chevalier de",,,
5548,12132.0,"Lettres d'un Persan en Angleterre à son ami à lspahan ou nouvelles lettres persannes où l'on trouve la continuation de l'histoire des Troglodites commencée par M. de Montesquieu, nouvelle traduction libre de l'anglois",1770,Londres & Paris,J.P. COSTARD,"Lyttelton, George  lord",,,
5549,12133.0,Nouvelles lettres persanes de Lyttelton,1770,Londres & Paris,Costard,"NA, NA",,,
5550,12134.0,"Le Persan en Angleterre, pour suite et parodie aux ==Lettres persanes==",1771,Francfort & La Haye,aux dépens de la Compagnie,"NA, NA",,,
5551,12136.0,Le Persan en Angleterre pour suite et parodie aux ==Lettres persannes== de Montesquie,1771,Francfort,Gebhardt et Kayserer,"NA, NA",,,
5552,12137.0,Le Persan en Angleterre pour guide des ==Lettres persanes==,1771,Francfort,Brönner,"NA, NA",,,
5553,12138.0,Le Persan en Angleterre pour suite des ==Lettres persannes== de Mr. Montesquieu,1771,Francfort,Jean Gott. GARBE,"NA, NA",,,
5554,12139.0,"Lettres dun Persan en Angleterre à son ami à Ispahan ds Mélanges de littérature de morale et de physique, 6",1775,Amsterdam,aux dépens de la Compagnie,"NA, NA",,79.0,0.3057366609573364
5555,12140.0,Le Persan en Angleterre,1776,Londres,,"NA, NA",,,
5556,12144.0,Bergeries,1770,Paris,Gauguery,"NA, NA",,268.0,0.39803001284599304
5557,12145.0,"Contes très mogols, enrichis de notes, avis, avertissemens curieux et instructifs, à l'usage des deux sexes, par un vieillard quelquefois jeune, pour servir de suite ou de commencement à l'histoire des empereurs mogols",1770,Genève & Paris,"Valade & Lyon, CELLIER","Marsolller des vivetléres, Benoît-Joseph",,,
5558,12146.0,"Le songe d'Irus ou le bonheur, conte en vers à Jean-Jacques Rousseau, suivi de Silvestre, conte en prose, de quelques apologues, etc.",1770,"Paris, J.P.",Costard,"Marteau, François-Joseph",,,
5559,12147.0,Songes d'un hermite,1770,A l'ermitage de St. Amour,,"Mercier, Louis-Sébastien",,,
5560,12148.0,Songes d'un hermite,1771,S. l.,,"NA, NA",,,
5561,12149.0,Songes dun hermite,1772,S. l.,,"NA, NA",,,
5562,12152.0,"Dinville ou les catastrophes amoureuses, histoire invraisemblable par l'auteur du ==Duo interrompu==",1770,Amsterdam & Paris,Dufour,"Moline, Pierre-Louis",,,
5563,12155.0,Histoire d'Arthur de Brandley,1770,Amsterdam,"Arkstée et MERKUS & PARIS, ","Potter, John",,386.0,0.0009131522383540869
5564,12156.0,Histoire dArthur de Brandley,1770,Paris,,"NA, NA",,386.0,0.0009131522383540869
5565,12157.0,"Les amours interrompues et la mère rivale de sa fille ou aventures de M. d'Arthur Brandley, écrites par lui-même",1776,Amsterdam,,"NA, NA",,,
5566,12159.0,Anecdotes intéressantes de l'amour conjugal de la fin du règne de Louis XIV,1786,Londres & Paris,"l'éditeur, HARDOUIN ET ","NA, NA",,,
5567,12160.0,Anecdotes intéressantes de l'amour conjugal,1787,Londres & Paris,"l'éditeur, HARDOUIN ET ","NA, NA",,,
5568,12161.0,La mimographe ou idées d'une honnête-femme pour la réformation du théâtre national,1770,Amsterdam,"Changuion & La Haie, GOSSE ET PINET","Rétif de la bretonne, Nicolas-Edme",,,
5569,12162.0,La mimographe,1790,Amsterdam,Changuion,"NA, NA",,,
5570,12164.0,La folie du sexe,1770,2,,"Roy, abbé Jean",,,
5571,12165.0,"Les deux amis, conte iroquois",1770,S.l.,,"Salnt-lambert, Jean-François  marquis de",,,
5572,12167.0,"Les deux amis ou le comte de Méralbi, par M. Sellier de Moranville, officier-major dans le régiment de Berry, infanterie",1770,Amsterdam,,"SELLIER DE MORANVILLE, NA",,,
5573,12169.0,Les deux amis ou le comte de M[ralbi,1771,Paris,J. P. Costard,"NA, NA",,,
5574,12171.0,"Étrennes fourrées, dédiées aux jeunes frileuses ou les pellisses sympathiques",1770,Gen've & Paris,"Merlin, LE JAY, ","Sticotti, Antoine-Fabio#",,,
5575,12172.0,"Les soupirs d'Euridice aux Champs-Élysées, par l'auteur de Garrick ou les acteurs anglois",1770,La Haye & Paris,J.-P. COSTARD,"Sticotti, Antoine-Fabio",,,
5576,12173.0,"Dona Gratia d'Ataïde, comtesse de Ménésès, histoire portugaise",1770,La Haye & Paris,Lacombe,"Thiroux d'arconvllle, Marie-Geneviève-Charlotte Darlus  madame",,384.0,1.8862474462366663e-05
5577,12174.0,Dona Gratia d'Ataïde,1770,La Haye & Paris,Le Jay,"NA, NA",,,
5578,12175.0,"L'amour, ses peines et ses plaisirs ou histoire de la comtesse de Ménésès",1774,Amsterdam,E. VAN HARREVELT,"NA, NA",,,
5579,12177.0,"Les deux frères, histoire morale",1770,Liège & Paris,Fétil,"Thomasseau de cursay, abbé Jean-Marie-Joseph Thomasseau  dit",,,
5580,12178.0,"Henriette, comtesse d'Osseran, nouvelle sentimentale",1770,Londres,,"Treyssac de vergy, Pierre Henri",,,
5581,12179.0,"Voyage à Ceilan ou les philosophes voyageurs, ouvrage publié par Henriquès Pangrapho, maître ès-arts de l'Université de Salamanque",1770,Amsterdam,"Arkstée et Merkus & Paris, H. C. DE HANSY","Turpin, François-Henri",,,
5582,12180.0,Voyage à Ceilan,1779,Amsterdam,Hansy,"NA, NA",,,
5583,12181.0,Les philosophes aventuriers,1780,Amsterdam et se trouve à Paris,chez Belin,"NA, NA",,,
5584,12183.0,"Musarion, poème",1770,S. l.,,"Wieland, Christoph Martin",,,
5585,12184.0,Les aventures merveilleusese de Don Sylvio de Rosalva,1769,Dresde & Paris,Nicolas DESAINT,"Wieland, Christoph Martin",,,
5586,12185.0,"Le nouveau Don Quichotte, imité de l'allemand de M. Wieland, par madame d'Ussieux",1770,Bouillon,de l'imprimerie de la SOCIÉTÉ TYPOGRAPHIQUE,"Wieland, Christoph Martin",,,
5587,12189.0,Les amours d'Astarté,1771,Amsterdam,,"NA, NA",,,
5588,12190.0,"Bibliothèque de société contenant de mélanges intéerssans de littéerature et de morale, une élite de bons mots, d'anecdotes, de traits d'humanité, choix d'observations et de jeux de physique, quelques causes et procès peu connus, des poésies dans tous les genres, des contes en prose, puisés dans les meilleures sources, enfin des divertissemens de sociét[",1771,Londres & Paris,Delalain,"Boufflers, Stanislas-Jean  marquis de  Fr. de S. de La Motte- FENELON  Ant. Houdard de LA MOTTE  Fr.-M. Arouet de VOLTAIRE  Jean-Marie VADE  éd. par Sébastien-Roch-Nicolas CHAMFORT  et Louis -Théodore HERISSANT",,387.0,0.7511205871899923
5589,12191.0,"De Langres et Juliette d'Est..., anecdote française, ornée de figures en taille-douce",1771,Londres & Paris,F.-G. Deschamps,"NA, NA",,,
5590,12192.0,"La douce proposition, anecdote par madame ***",1771,Paris,,"NA, NA",,,
5591,12193.0,"Ehohihah, bagatelle assez plaisante",1771,Tanor,Zilikiokapouf,"Poncet-delpech, Jean-Pierre",,,
5592,12194.0,Elise ou l'histoire de miss Granville,1771,Londres,,"NA, NA",,,
5593,12196.0,Etrennes aux célibataires ou essai d'anecdotes curieuses,1771,Londres,,"NA, NA",,,
5594,12197.0,"La femme malheureuse ou histoire d'Elise Windham, racontée par elle-mème dans un voyage de Salisbury à Londres.",1771,Amsterdam,,"NA, NA",,,
5595,12198.0,"L'hirondelle de Carème ou le pouvoir de l'amour, par E. G. H. D.",1771,Londres & Paris,Pillot,"NA, NA",,,
5596,12199.0,"Lectures amusantes ou choix varié de romans, contes moraux et anecdotes historiques par une société de jolies femmes",1771,Amsterdam & Paris,Cabinet littéraire,"NA, NA",,,
5597,12200.0,Lectures amusantes,1773,Varsovie,"Jean-Auguste POSER & PARIS, J.-P. COSTARD","NA, NA",,,
5598,12201.0,Lectures amusantes,1774,La Haye,"la veuve de J.-B. VAN DUREN, & À FRANCFORT-SUR LE MEYN, chez les frères VAN DUREN","NA, NA",,,
5599,12203.0,Lectures amusantes,1778,Amsterdam & Paris,,"NA, NA",,,
5600,12205.0,Lettres dune dame anglaise et de son amie à Paris,1770,Amsterdam,,"?, NA",,,
5601,12207.0,"Lucette, conte dramatique, par M. D.",1771,Glasgow,LeBoucher,"NA, NA",,,
5602,12208.0,,1771,Amsterdam & Paris,J. P. COSTARD,"NA, NA",,388.0,0.8996566534042358
5603,12210.0,Nouveaux romans moraux] aussi intéressans pour les coeurs vertueux que ceux de M. d'Arnaud,1771,Francfort,aux dépens de la Compagnie,"NA, NA",,,
5604,12211.0,"La rhétorique des putains ou la fameuse maquerelle, ouvrage imité de l'italien",1771,Rome,Aux dépens du Saint-Père,"NA, NA",,,
5605,12212.0,La rhétorique des putains,1790,Sur la copie imprimée à Rome,au dépens du Saint-Père,"NA, NA",,,
5606,12216.0,Les soirées d'hiver ou recueil de moralités mises en action,1771,Liège,,"David, Félicien  SCHOLL  et al",,,
5607,12217.0,,1771,Liège,,"NA, NA",,,
5608,12223.0,"Suite et conclusion du Roman comique de Scarron, par M. D. L.",1771,Amsterdam & Rouen,"Le Boucher fils & Paris, Pillot","D. L, NA",,,
5609,12224.0,"Zama, histoire véritable",1771,Londres,,"NA, NA",,,
5610,12225.0,Romans moraux pour servir de supplément à la ==Bibliothèque de campagne==,1771,Francfort sur le Meyn,François VARRENTRAPP,"NA, NA",,277.0,0.7268915176391602
5611,12226.0,"Romans moraux] pour servir de supplément à la ==Bibliothèque de campagne==, par M. Contant d'Orville",1769,Amsterdam,,"Contant d'orville, André-Guillaume",,325.0,0.4562017321586609
5612,12229.0,"Le dépit et le voyage, pöme en vers, avec des notes, suivi des Lettres vénitiennes",1771,Londres & Paris,J. P. COSTARD,"Bastide, Jean-François de",,388.0,0.8996566534042358
5613,12231.0,Histoires édifiantes,1775,Lyon,Frères Périsse,"NA, NA",,,
5614,12232.0,Histoires édifiantes,1779,"Lyon, Périsse",,"NA, NA",,,
5615,12233.0,Histoires édifiantes et curieuses,1779,"Lyon, frères Périsse",,"NA, NA",,,
5616,12234.0,Histoires édifiantes et curieuses,1781,Lyon,Brunet,"NA, NA",,,
5617,12235.0,Histoires édifiantes,1786,Lyon,Frèeres Perisse,"NA, NA",,,
5618,12236.0,Histoires édifiantes,1786,Rouen,Labbey,"NA, NA",,,
5619,12237.0,Histoires édifiantes,1787,Lyon,frèeres Périsse,"NA, NA",,,
5620,12250.0,"Folie de la prudence humaine, par madame Benoist",1771,Amsterdam & Paris,La V.  REGNARD ET ,"Benoist, Françoise-Albine Puzin de La Martiniére  madame",,,
5621,12251.0,"Bibliothèque de société contenant de mélanges intéerssans de littéerature et de morale, une élite de bons mots, d'anecdotes, de traits d'humanité, choix d'observations et de jeux de physique, quelques causes et procès peu connus, des poésies dans tous les genres, des contes en prose, puisés dans les meilleures sources, enfin des divertissemens de sociét[",1771,Londres & Paris,Delalain,"Boufflers, Stanislas-Jean  marquis de  Fr. de S. de La Motte- FENELON  Ant. Houdard de LA MOTTE  Fr.-M. Arouet de VOLTAIRE  Jean-Marie VADE  éd. par Sébastien-Roch-Nicolas CHAMFORT  et Louis -Théodore HERISSANT",,387.0,0.7511205871899923
5622,12252.0,"Lettres africaines ou histoire de Phédima et d'Abensar, par M. Butini",1771,Londres & Paris,Delalain,"Butini, Jean-François",,387.0,0.30982418855031335
5623,12254.0,L'aveugle qui refuse de voir,1771,Londres,Jean Nourse,"Cerfvol, de",,,
5624,12255.0,"Lettres angloises ou les époux à la mode, par le **",1771,Londres,aux dépens de L'AUTEUR,"Champigny, colonel chevalier Jean de",,,
5625,12256.0,Supplément pour servir de continuation aux ==Lettres angloises==,1774,Saint-Petersbourg & Francfort,aux dépens de lauteur,"NA, NA",,,
5626,12258.0,Lettres angloises avec le ==Supplément==,1782,Londres,aux dépens de l'auteur,"NA, NA",,389.0,0.26258358359336853
5627,12259.0,Lettres athéniennes extraites du porte-feuille d'Alcibiade,1771,Londres,Pierre Elsmy,"Crebillon, Claude-Prosper Jolyot de",,,
5628,12260.0,Lettres athéniennes par M. de Crébillon,1771,Londres & Paris,Delalain,"NA, NA",,387.0,0.5533945957819622
5629,12262.0,Lettres athéniennes,1771,Maestricht,J. E. DUFOUR,"NA, NA",,,
5630,12263.0,Lettres athéniennes,1772,Londres,Pierre Elsmy,"NA, NA",,,
5631,12265.0,Lettres athéniennes ds Collection complète des oeuvres de M. de Crébillon fils,1777,Londres,,"NA, NA",,,
5632,12267.0,"Lettres athémiennes ds Oeuvres complètes, 9-10",1779,Maestricht,J.-E. DUFOUR ET P. ROUX,"NA, NA",,,
5633,12269.0,Lettres athéniennes,1782,Londres,aux dépens de lauteur,"NA, NA",,389.0,0.26258358359336853
5634,12271.0,"Mémoires d'un Américain, avec une description de la Prusse et de l'isle de Saint Domingue, par l'auteur des ==Lettres d'Affi à Zurac== & de celles d'un ==Philosophe sensible==",1771,Lausanne & Paris,"veuve Regnard et, Demonville","Delacrolx, Jacques-Vincent",,,
5635,12272.0,Mémoires d'un Américain,1771,Lausanne & Paris,"chez la v. Regnard, Demonville","NA, NA",,,
5636,12274.0,Mémoirs dun Américain,1772,Amsterdam,Aux dépens de la Compagnie,"NA, NA",,,
5637,12275.0,Mémoires d'un Américain,1777,Lausanne,,"NA, NA",,,
5638,12276.0,Les sacrifices de l'amour ou lettres de la vicomtesse de Senanges et du chevalier de Versenay,1771,Amsterdam & Paris,Delalain,"Dorat, Claude-Joseph",,,
5639,12277.0,"Les sacrifices de l'amour, suivies de ==Sylvie et Moléshoff==",1771,Amsterdam & Paris,Delalain,"NA, NA",,,
5640,12278.0,Les sacrifices de lamour,1772,Amsterdam & Paris,Delalain,"NA, NA",,334.0,0.9928644895553589
5641,12279.0,"Les sacrifices de lamour, suivies de Sylvie et Moléshoff",1772,Amsterdam & Paris,Delalain,"NA, NA",,334.0,0.9940341114997864
5642,12280.0,"Les sacrifices de lamour, suivies de Sylvie et Moléshoff",1772,Amsterdam & Paris,Delalain,"NA, NA",,334.0,0.9940341114997864
5643,12281.0,"Les sacrifices de lamour, suivie de Sylvie et Moléshoff",1772,Amsterdam & Paris,Delalain,"NA, NA",,334.0,0.9931407372156779
5644,12282.0,"Les sacrifices de l.amour ds Oeuvres de Dorat, 12-13 /1772/",1767,Paris,La Haye & Amsterdam,"NA, NA",,,
5645,12283.0,"Les sacrifices de lamour, suivies de Sylvie et Moléshoff",1774,Amsterdam & Paris,Delalain,"NA, NA",,,
5646,12284.0,"Les sacrifices de lamour ds Collection complète des oeuvres de M. Dorat, 2",1775,Neuchatel,SociTÉ TYPOGRAPHIQUE,"NA, NA",,,
5647,12285.0,Les sacrifices de lamour,1775,Amsterdam & Avignon,chez Joseph Guichard,"NA, NA",,,
5648,12288.0,Les sacrifices de lamourE ds Collection compléte des oeuvres. 4,1776,Neuchatel,STN,"NA, NA",,,
5649,12289.0,"Les sacrifices de lamour, suivies de Sylvie et Moléshoff",1777,Amsterdam & Paris,Delalain,"NA, NA",,274.0,0.9928423762321472
5650,12290.0,Les sacrifices de lamour,1777,Amsterdam & Paris,Delalain,"NA, NA",,274.0,0.9928423762321472
5651,12292.0,Les sacrifices de lamour,1782,Rouen,P. MACHUEL ET J. ,"NA, NA",,,
5652,12293.0,Les sacrifices de lamour,1783,Paris,Delalain,"NA, NA",,390.0,0.08729155361652374
5653,12294.0,Les sacrifices de l'amour,1783,Paris,Le Prieur,"NA, NA",,390.0,0.08729155361652374
5654,12295.0,Les sacrifices de lamour,1784,Lausanne,Jul. Hen. POTT ET COMP.,"NA, NA",,,
5655,12296.0,Les sacrifices de lamour,1784,Montargis,Prévost,"NA, NA",,1134.0,0.8202302157878876
5656,12297.0,Les sacrifices de lamour ds Œuvres choisies,1786,Paris,Delalain ainé,"NA, NA",,391.0,0.027799786999821663
5657,12304.0,"Adélaïde ou la force du sang, anecdote",1771,Paris,,"Garnler, Charles-Georges-Thomas",,,
5658,12305.0,"Méditations d'Hervey, traduites de l'anglois",1771,Paris,"Le Jay, libraire, rue Saint-Jacques, au-dessus de celle des Mathurins, au grand Corneille","Rad. le tourneur, Pierre-Prime-Félicien",,,
5659,12307.0,Le méditations dHervey,1771,Paris,chez LE JAY,"NA, NA",,,
5660,12308.0,Les méditations dHervey,1771,Paris,Le Jay,"NA, NA",,,
5661,12310.0,Les méditations dHervey,1772,Paris & Avignon,,"NA, NA",,392.0,0.593157947063446
5662,12311.0,Les méditations dHervey,1772,Paris,Bonnet,"NA, NA",,392.0,0.593157947063446
5663,12312.0,"Les médications dHervey ds Mélanges de littérature, de morale et de physique, par Mme Thiroux dARCONVILLE, publiées par ROSSSEL, 1",1775,Amsterdam,,"NA, NA",,,
5664,12313.0,Méditations dHervey,1781,Paris,chez LE JAY,"NA, NA",,,
5665,12319.0,"Trapue, reine des Topinamboux ou la maîtresse femme, conte pour servir de suite aux contes du même auteur",1771,Amsterdam & Paris,Lejay,"Jullien, Jean-Auguste  dit Desboulmiers",,,
5666,12320.0,Trapue,1771,S. l.,,"NA, NA",,,
5667,12321.0,Trapue,1772,Genéve,,"NA, NA",,,
5668,12322.0,Trapue,1777,Genève,,"NA, NA",,,
5669,12323.0,Lhomme singulier ou Emile dans le monde,1771,Copenhague & Leipsic,Les héritiers de ROTHE ET PROFT,"La fontaine, Auguste",,,
5670,12326.0,Relation singulière ou le courrier des Champs Elisées,1771,Cologne & Paris,Ch. Guillaume,"NA, NA",,,
5671,12327.0,Relation singulière ou le courrier des Champs-Elysées,1772,Cologne & Paris,Fétil,"NA, NA",,,
5672,12329.0,Lettres du chevalier Dorigny à son ami Mercourt,1771,Amsterdam & Paris,veuve David,"LE COMTE FULL NAME?? 2014, NA",,,
5673,12330.0,"Poésies pastorales, suivies de La voix de la nature, poème, & Lettres de Sainville et de Sophie",1770,Paris,Lejay,"Léonard, Nicolas-Germain",,,
5674,12333.0,Poésies pastorales,1771,Genève & Paris,Lejay,"NA, NA",,,
5675,12334.0,Poésies pastorales,1771,Amsterdam,van HARREVELT,"NA, NA",,,
5676,12335.0,Poésies pastorales,1775,S. l. [Paris & Genève. Legeay],,"NA, NA",,,
5677,12336.0,"Poésies pastorales, avec Le temple de Gnide & La nouvelle Clémentine",1780,S. l.,,"NA, NA",,,
5678,12338.0,L'homme juste à la cour ou les mémoires du C.D.R.,1771,Berlin & Paris,Pillot,"LOEN Johann Michael von, NA",,,
5679,12339.0,"Encyclopdie enfantine ou magazin pour les petits enfants, par Mdlle de Los-Rios, Maitresse de Pension",1771,Dresde,George Conrad WALTHER,"Los rios, Charlotte",,,
5680,12340.0,Encyclopédie enfantine,1780,Dresde,rères WALTHER,"NA, NA",,,
5681,12343.0,"Choix de contes et de poésies erses, divtraduits de l'anglois par M. Le Tourneur",1771,Amsterdam & Paris,Le Jay,"Macpherson, James et des AUTEURS INCONNUS",,,
5682,12344.0,Mmoires de l'éléphant écrits sous sa dictée et traduits de l'indien par un Suisse,1771,"Amsterdam, & Paris",J.-P. COSTARD,"Marchand, J.-H.",,,
5683,12346.0,Repentir ou confession publique de M. de Voltaire,1771,Vienne,Jean-Thomas TRATTNERN,"NA, NA",,,
5684,12347.0,Repentir ou confession publique de M. de Voltaire,1774,Lausanne,,"NA, NA",,,
5685,12348.0,"Les soirées helvétiennes, alsaciennes, et francomtoises",1771,Amsterdam & Paris,Delalain,"Masson de pezay, Alexandre-Frédéric-Jacques",,,
5686,12351.0,"Les tableaux, suivis de l'histoire de mademoiselle de Syane et du comte de Marcy",1771,Amsterdam & Paris,Delalain,"Masson de pezay, Alexandre-Frédéric-Jacques",,,
5687,12352.0,Les tableaux,1775,Amsterdam & Avignon,Joseph GUICHARD,"NA, NA",,,
5688,12354.0,"Nouvelle bibliothèque choisie des meilleurs auteurs françois pour l'instruction publique et particulière des jeunes gens de l'un et de l'autre sexe et pour le délassement de l'esprit des personnes les plus avancées dans la connoissance de la langue françoise, par Mr. Mensching, recteur du collège de Lemgo",1771,Lemgo,de l'imprimerie et librairie MEYER,"Mensching, Justus Conrad.",,,
5689,12356.0,"L'an deux mille quatre cent quarante, réve s'il en fut jamais",1771,Amsterdam,E. Van Harrevelt,"Mercler, Louis-Sébastien",,,
5690,12357.0,Lan deux mille,1771,Londres,,"NA, NA",,,
5691,12358.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5692,12359.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5693,12360.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5694,12361.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5695,12362.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5696,12363.0,Lan deux mille,1772,Neuchtel,,"NA, NA",,,
5697,12364.0,Lan deux mille,1772,"London [ i. e., Leipzig",Schweikert],"NA, NA",,,
5698,12365.0,Lan deux mille,1772,Londres,,"NA, NA",,393.0,0.6844273805618286
5699,12366.0,Lan deux mille,1772,Dresden,Walther,"NA, NA",,,
5700,12367.0,Lan deux mille,1773,Londres,,"NA, NA",,,
5701,12368.0,Lan deux mille,1774,Londres,,"NA, NA",,,
5702,12369.0,Lan deux mille,1775,Londres,,"NA, NA",,394.0,0.6844273805618286
5703,12370.0,Lan deux mille,1775,Londres,,"NA, NA",,394.0,0.6844273805618286
5704,12371.0,Lan deux mille,1776,Londres,,"NA, NA",,395.0,0.6844273805618286
5705,12372.0,Lan deux mille,1776,Londres,,"NA, NA",,395.0,0.6844273805618286
5706,12373.0,L'an deux mille,1776,Londres,,"NA, NA",,,
5707,12378.0,Lan deux mille,1782,London,,"NA, NA",,,
5708,12379.0,Lan deux mille,1785,Londres,,"NA, NA",,396.0,0.6844273805618286
5709,12380.0,Lan deux mille,1785,Londres,,"NA, NA",,396.0,0.6844273805618286
5710,12381.0,Lan deux mille,1785,Londres,,"NA, NA",,396.0,0.6844273805618286
5711,12383.0,"Lan deux mille, suivi de ==L'homme de fer, songe==",1786,S. l.,,"NA, NA",,,
5712,12384.0,Lan deux mille,1786,Londres,,"NA, NA",,397.0,0.6844273805618286
5713,12385.0,Lan deux mille,1786,Londres,,"NA, NA",,397.0,0.6844273805618286
5714,12386.0,L an deux mille,1787,"S. l. [Paris, Brosson & Carteret]",,"NA, NA",,,
5715,12395.0,Petit recueil de physique et de morale à l'usage des dames,1771,Amsterdam & Paris,Musier fils,"Moissy, Alexandre-Guillaume Mouslier de",,,
5716,12396.0,"Lécole de la vertu ou lettres morales utiles à toutes personnes pour se conduire dans le monde, principalement à la jeunesse",1771,Poitiers,,"Niger, D. B.",,,
5717,12397.0,Lécole de la vertu,1772,Poitiers,Michel-Vincent CHEVRIER,"NA, NA",,,
5718,12398.0,"Les mille et une folies, contes français de M. N***",1771,Amsterdam & Paris,veuve Duchesne,"Nougaret, Pierre-Jean-Baptiste",,,
5719,12399.0,les mille et une folies,1771,Paris,veuve DUCHESNE,"NA, NA",,,
5720,12400.0,Les mille et une folies,1774,Paris,veuve DUCHESNE,"NA, NA",,,
5721,12401.0,Les mille et une folies,1776,Amsterdam & Paris,veuve Duchesne,"NA, NA",,,
5722,12402.0,Les mille et une folies,1784,Amsterdam & Paris,veuve Duchesne,"NA, NA",,276.0,2.3606603463122156e-06
5723,12403.0,Les mille et une folies,1785,Londres,aux dépens de la COMPAGNIE,"NA, NA",,1062.0,0.00017629774811211973
5724,12404.0,Les mille et une folies,1778,Paris,veuve DUCHESNE,"NA, NA",,,
5725,12406.0,"Fables amusantes, avec une table générale & particulière des mots et de leurs significations en anglois, selon l'ordre des fables, pour en rendre la traduction plus facile à l'écolier.",1771,Londres,"B. Law, T. CADELL, P. ","Perrin, Jean-Baptiste  maitre de Français à Londres",,400.0,0.6725522875785828
5726,12407.0,Fables amusantes,1777,Londres,"B. LAW, ...","NA, NA",,401.0,0.6140953302383423
5727,12408.0,Fables amusantes,1781,Londres,"B. LAW, ...","NA, NA",,,
5728,12409.0,Fables amusantes,1785,Londres,"B. LAW, T.","NA, NA",,402.0,0.9689043164253235
5729,12410.0,Fables amusantes,1788,Londres,"B. LAW, T. ","NA, NA",,,
5730,12411.0,Fables amusantes,1790,Londres,"B. LAW, ...","NA, NA",,403.0,0.9710088968276978
5731,12412.0,Fables amusantes,1790,Dublin,,"NA, NA",,404.0,0.6844273805618286
5732,12433.0,"Satyres, traduction nouvelle, par M. Carron de Gibert, avec des notes et des poésies du mime traducteur ...",1771,Amsterdam,aux dépens de l'auteur,"NA, NA",,,
5733,12434.0,Satyres de Perse traduction nouvelle par Carron de Gibert,1777,Amsterdam,,"NA, NA",,,
5734,12435.0,"Satires de Perse, traduction nouvelle avec le texte latin coté et des notes, par m. l'abbé Le Monnier",1771,Paris,C.-A. JOMBERT PÈRE,"PERSIUS FLACCUS, NA",,,
5735,12436.0,Satires de Perse,1771,Paris,"C.-A. JOMERT, L. ","NA, NA",,,
5736,12438.0,,1777,Amsterdam,,"NA, NA",,,
5737,12441.0,Les amans infortunés ou les malheurs de Damon et de Célie,1771,Londres,,"Renwick, William",,,
5738,12444.0,"Le marquis de T*** ou l'école de la jeunesse, tirée des mémoires recueillis par N.-E.-A. Desforets, homme-d'affaires de la maison de T***",1771,Londres & Paris,Humblot,"Retif de la bretonne, Nicolas-Edme",,,
5739,12445.0,Le marquis de T***,1771,Londres & Paris,Le Jay,"NA, NA",,,
5740,12447.0,"Le marquis de T*** lexemplaire fait partie dune édition du ==Pied de Fanchette==, t. 2",1776,S. l.,,"NA, NA",,,
5741,12448.0,"Le manuel amusant par l'auteur de l'==Elu et son président==, de ==Robinson ans son isle,==, etc., 2e édition",1771,Londres & Paris,,"SAVIN PRENOMS?, NA",,,
