ID,long_title,date,place,publisher,author_name,book_code
10018,Lami des enfans,1765,Paris,Desaint et Saillant,"Reyre, Joseph",NA
10019,Lami des enfans avec des fables convenables à leur age,1766,Copenhague,Philibert,"NA, NA",NA
10021,L'ami des enfans avec des fables convenables à leur âge par M. l'abbé de ***,1766,Copenhague,chez Cl. PHILIBERT,"NA, NA",NA
10022,"L'ami des enfans, par M. l'abbé de ***",1770,Bruxelles,J. Van den BERGHEN,"NA, NA",NA
10023,Lami des enfans,1772,Paris,J. MERLIN,"NA, NA",NA
10024,Lami des enfans,1776,Paris,J. MERLIN,"NA, NA",NA
10025,Lami des enfans,1776,Liège,"Bassompierre, VAN DEN BERGHEN","NA, NA",NA
10026,Lami des enfans,1776,Copenhague,CI. Philibert,"NA, NA",NA
10028,Lami des enfans#,1779,Dijon,Causse,"NA, NA",NA
10029,Lami des enfan,1780,Toulouse,"A. LAPORTE, IMPRIMERIE DE JEAN-JOSEPH DOULADOURE","NA, NA",NA
10030,Lami des enfans,1780,Grodno,imprimerie royale [ [,"NA, NA",NA
10031,Lami des enfans,1785,Rouen,la veuve de P. DUMÉSNIL,"NA, NA",NA
10032,Lami des enfans#,1786,Avignon,NA,"NA, NA",NA
10033,Lami des enfans,1786,Rouen,Labbey,"NA, NA",NA
10034,Lami des enfans,1789,Lyon,libraires assoicés,"NA, NA",NA
10039,Les amours de Paliris et Dirphé,1766,Paris,Panckoucke,"NA, NA",NA
10040,Les amours de Paliris et Dirphé,1766,Paris,"Dessaint & Francfort, Jean George ESLINGER","NA, NA",NA
10043,Le goût de bien des gens ou recueil de contes moraux pour servir de supplément à tout ce qui a paru jusqu'à présent dans ce genre.,1766,Amsterdam & Paris,"L'Esclapart le jeune, veuve DUCHESNE","NA, NA",NA
10045,"Hau Kiou Choaan, histoire chinoise, traduite de l'anglois par M***",1766,Lyon,Benoît DUPLAIN,"?, NA",NA
10046,Le nouvel habitant de la Chine,1773,Pékin,NA,"NA, NA",NA
10047,"Les indiscrétions galantes, amusantes et intéressantes",1766,Amsterdam & Paris,chez les libraries qui vendent les nouveautés,"NA, NA",NA
10048,"Journal historique ou avantures de M. de T. E. , écrites par lui-même",1766,Londres,C. HEYDINGER,"NA, NA",NA
10049,Journal historique ou aventures de M. de T. E.,1766,Londres,J. HABERKORN,"NA, NA",NA
10051,Minutes perdües ou histoire amoureuse et galante du marquis de ***,1766,Venepole,NA,"NA, NA",NA
10052,"Le nouvel enfant trouvé ou le fortuné Hollandois, mémoires écrits par lui-même",1766,Londres,"H.SCHEURLEER, ","NA, NA",NA
10053,Le nouvel enfant trouvé,1786,Londres,NA,"NA, NA",NA
10055,"Les perruques, conte moral, traduit de l'anglais",1766,Chimaflor,NA,"NA, NA",NA
10056,"Voyage de Robertson aux terres australes, traduit sur le manuscrit anglois",1766,Amsterdam,NA,"NA, NA",NA
10057,Voyage de Robertson,1767,Amsterdam,NA,"NA, NA",NA
10058,Voyage de Robertson,1767,Amsterdam,NA,"NA, NA",NA
10060,Œuvres diverses de M. Ailé,1766,Paris,Claude HÉRISSANT,"AILÉ, NA",NA
10061,"Sidnei et Silliou la bienfaisance et la reconnaissance, histoire anglaise, suivie d'odes anacréontiques, par l'auteur de Fanni",1766,Londres & Paris,Dessain junior,"Arnaud, François-Thomas-Marie de Baculard d",NA
10062,Sidnei et Silli,1766,Paris,NA,"NA, NA",NA
10064,Sidnei et Silli,1766,Amsterdam,B. VLAM,"NA, NA",NA
10065,Sidnei et Silli,1766,Frankfurt,Eslinger,"NA, NA",NA
10066,Sidnei et Silli,1766,Amsterdam,B. Vlam,"NA, NA",NA
10067,Sidnei et Silli,1766,Francfort,Jean-George ESLINGER,"NA, NA",NA
10068,Sidnei et Silli,1766,Leipzig,chez les héritiers de M. G. WEIDMANN ET REICH,"NA, NA",NA
10069,Sidnei et Silli,1767,Frankfurt,Eslinger,"NA, NA",NA
10070,Sidnei et Silli ds Oeuvres philosophiques,1768,Paris,"LEsclapart, VEUVE DUCHESNE","NA, NA",NA
10071,"Sidney et Volsan, histoire anglaise, par monsieur d'Arnaud",1770,Paris,Le Jay,"NA, NA",NA
10073,Sidney et Silli,1776,Amsterdam,Vlam,"NA, NA",NA
10074,Sydney et Volsan ds Les épreuves du sentiment,1785,S. l.,NA,"NA, NA",NA
10077,Sidnei et Silli,1770,Londres,NA,"NA, NA",NA
10079,"Aristide ou le citoyen, discours moraux composés par An-Polier de Saint-Germain /et al/",1766,Lausanne,François GRASSET ET COMP.,"Auguste, Samuel  Charles-Louis de BONS  Antoine POLIER DE SAINT-GERMAIN",NA
10080,"Célianne ou les amans séduits par leurs vertus, par l'auteur d=='Elisabeth==",1766,Amsterdam & Paris,Lacombe,"Benoist, Françoise-Albine Puzin de La Martinière  madame",NA
10081,Célianne,1767,Amsterdam & Paris,Lacombe,"NA, NA",NA
10082,Célianne,1768,Paris,aux dépens de la COMPAGNIE,"NA, NA",NA
10083,"Élisabeth, roman par madame ***",1766,Amsterdam,Arkstée et Merkus,"Benoist, Françoise-Albine Puzin de La Martinière  madame",NA
10084,Élisabeth,1766,Amsterdam,Arkstée et Merkus,"NA, NA",NA
10087,NA,1766,Mayence & Francfort,aux dépens de la Compagnie,"NA, NA",NA
10088,"Chimerandre, l'antigrec, fils de Bacha. Bilboquet ou les équivoques de la langue françoise, nouvelle refonte",1766,A Balivernopolis,NA,"Cerfvol, de",NA
10089,Le miroir fidèle ou entretiens d'Ariste et de Philindor. Cet ouvrage renferme des réflexions politiques et morales avec un plan abrégé d'éducation opposé aux principes du citoyen de Genève. Par M.le chevalier de C*** de La***,1766,Londres & Paris,chez les libraires,"Chiniac de la bastide, Jean-Baptiste de",NA
10091,"Le mariage du siècle ou lettres de madame la comtesse de Castelli à madame la baronne de Fréville, par Monsieur Contant d'Orville",1766,En France,NA,"Contant d'orville, André-Guillaume",NA
10092,Le mariage du siècle,1767,En France,NA,"NA, NA",NA
10093,Le mariage du siècle,1766,En France,NA,"NA, NA",NA
10094,Le mariage du siècle,1767,"Lille, par la",Société,"NA, NA",NA
10095,"Robinson Crusoé, nouvelle imitation de l'anglois par M. Feutry",1766,Amsterdam & Paris,Ch.J.PANCKOUCKE,"De foe, Daniel",NA
10096,Robinson Crusoe,1766,Amsterdam & Paris,Ch. J. Panckouicke,"NA, NA",NA
10097,Les avantures ou la vie et les voyages de l'ancien Robinson surnommé Crusoe traduction libre de cet ouvrage anglois attribuée au célèbre Richard Steele,1769,"Francfort, La Haye & Leipzig",libraires Van Duren,"NA, NA",NA
10098,Robinson Crusoé,1775,Lille,J.-B. HENRY,"NA, NA",NA
10099,Robinson Crusoé,1780,Paris,Mérigot le jeune,"NA, NA",NA
10100,Robinson Crusoé,1784,Liège,D.de BOUBERS,"NA, NA",NA
10101,Voyages et aventures de Robinson Crusoé,1785,Liège,D. de BOUBERS,"NA, NA",NA
10102,Voyages et aventures de Robinson Crusoé,1788,Paris,Mérigot le jeune,"NA, NA",NA
10103,Robinson Crusoé,1788,2,NA,"NA, NA",NA
10110,"Mémoires du chevalier de Gonthieu, publiés par M. de La Croix",1766,Amsterdam & Paris,Durand,"Delacroix, Jacques-Vincent",NA
10111,Aventures philosophiques,1766,A Tunquin,NA,"Dubois-fontanelle, Joseph-Gaspard",NA
10112,"Amusement curieux et divertissant propre à égayer l'esprit ou fleurs de bons mots, contes à rire, valeur héroique &c., le tout sans obscénité, afin que les personnes de tout état puissent en faire leurs récréations, recueilli par D****, jadis imprimeur de l'escadre du Roi à l'expédition de Minorque",1766,Florence & Marseille,J. MOSSY & ,"Ducry, Sébastien-Joseph",NA
10113,Amusement curieux et divertissant,1770,Florence & Marseille,J. MOSSY & ,"NA, NA",NA
10114,Amusement curieux et divertissant,1770,Paris,P.-D. Langlois,"NA, NA",NA
10115,Amusement curieux et divertissant,1770,Paris,P.-D. LANGLOIS,"NA, NA",NA
10117,Amusement curieux et divertissant,1777,Paris,"P.- D. LANGLOIS & MARSEILLE, Jean MOSSY","NA, NA",NA
10118,Amusement curieux et divertissant,1775,Florence et Marseille,J. MOSSY,"NA, NA",NA
10119,Amusement curieux et divertissant,1782,"Paris & Marseille, chez C. J. H. Lehoucq",NA,"NA, NA",NA
10121,Amusement curieux et divertissant,1786,Rouen,Labbey,"NA, NA",NA
10122,Amusement curieux et divertissant,1787,Rouen,Labbey,"NA, NA",NA
10123,amusement curieux et divertissant,1788,Dole,chez JOLY,"NA, NA",NA
10130,Le compère Mathieu,1766,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10132,Le compère Mathieu,1766,Paris,NA,"NA, NA",NA
10133,Le compère Mathieu,1770,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10135,Le compère Mathieu,1772,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10136,Le compere Mathieu,1772,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10137,La compère Mathieu,1772,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10138,Le compère Mathieu,1772,S. l.,NA,"NA, NA",NA
10139,Le compère Mathieu,1772,Londres,Aux dépens de la Compagnie,"NA, NA",NA
10140,NA,1773,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10141,Le compère Mathieu,1775,Londres,aux dépens de la Compagnie,"NA, NA",NA
10142,Le compère Mathieu,1775,Londres,aux dépens de la Compagnie,"NA, NA",NA
10143,Le compère Mathieu,1776,Malte,aux dépens du GRAND-MÂITRE,"NA, NA",NA
10144,Le compère Mathieu,1776,Malte,aux dépens du Grand-Maitre,"NA, NA",NA
10145,Le comp]re Mathieu,1777,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10147,Le compère Mathieu,1777,Londres,NA,"NA, NA",NA
10148,"Le compère Matthieu ds Oeuvres diverses, 6-8",1777,Constantinople,Imprimerie du Moufphti,"NA, NA",NA
10149,Le compère Mathieu,1777,Londres,aux dépens de la COMPAGNIE,"NA, NA",NA
10150,Le compère Mathieu,1777,Amsterdam,NA,"NA, NA",NA
10151,Le compère Mathieu,1778,Paris,libraires associS,"NA, NA",NA
10152,Le compère Mathieu,1782,Londres,NA,"NA, NA",NA
10153,Le compère Mathieu,1786,Malthe,aux dépens du GRAND-MAÎTRE,"NA, NA",NA
10154,Le compère Mathieu,1787,Malthe,aux dépens du GRAND-MAÎTRE,"NA, NA",NA
10155,Le compère Mathieu,1788,Paris,les libraires associés,"NA, NA",NA
10180,"Le passé, le présent et l'avenir, conte",1766,S. l,NA,"Framery, Nicolas-Etienne",NA
10181,"Lettres virtembergeoises ou la vérité sans fard oposée à la pure vérité et à la vérité telle qu'elle est , ouvrage traduit de l'allemand et enrichi de remarques",1766,A Vraibourg,Aux dépens des calomniateurs adulateurs et compagnie,"Ganz, Johann Friedrich Ferdinand",NA
10182,Lettres Virtembergeoises ou la vrit sans fard oposée a la pure vrit et a la verite telle quelle est,1765,S. l.,NA,"NA, NA",NA
10184,Pastorales et po]mes de M. Gessner,1767,Paris,"Vincent, LOTTIN","NA, NA",NA
10185,NA,1768,Paris,"chez Vincent, chez Lottin","NA, NA",NA
10186,Histoires et paraboles du P. Bonaventure,1766,Paris,Ganeau,"Giraudeau, le père Bonaventure",NA
10187,Histoires et paraboles du P. Bonaventure,1768,Paris,Ganeau,"NA, NA",NA
10188,Histoires et paraboles du P. Bonaventure,1773,Paris,Despilly,"NA, NA",NA
10189,Histoires et paraboles du P. Bonaventure,1779,Rouen,Labbey,"NA, NA",NA
10191,Histoires et paraboles du P. Bonaventure,1780,Paris,Charles-Pierre BERTON,"NA, NA",NA
10192,Histoires et paraboles du P. Bonaventure,1780,Rouen,Pierre LABBEY,"NA, NA",NA
10193,Histoires et paraboles du P. Bonaventure,1780,Paris,Saintin,"NA, NA",NA
10194,Histoires et paraboles du P. Bonaventure,1781,Rouen,"veuve, DUMESNIL, ","NA, NA",NA
10195,Histoires et paraboles du P. Bonaventure,1782,Rouen,"veuve Pierre DUMESNIL, ","NA, NA",NA
10196,Histoires et paraboles du P. Bonaventure,1782,Nancy,veuve LE CLERC,"NA, NA",NA
10197,Histoires et paraboles du P. Bonaventure,1784,Rouen,dame veuve Pierre DUMESNIL,"NA, NA",NA
10198,Histoires et paraboles du P.Bonaventure,1785,Paris,"veuve Pierre DUMESNIL, Labbey","NA, NA",NA
10201,Histoires et paraboles du P. Bonaventure,1787,Metz,La Mort,"NA, NA",NA
10202,Histoires et paraboles du P. Bonaventure,1788,Rouen,Labbey,"NA, NA",NA
10203,Histoires et paraboles du P. Bonaventure,1788,Rouen,Labbey,"NA, NA",NA
10215,"Mémoires de madame la marquise de Pompadour oç l'on découvre les motifs des guerres et des traités de paix, les ambassades, les négociations dans les différentes cours de l'Europe, les menées et les intrigues sécretes, le caractere des généraux, celui des ministres d'Etat, la cause de leur élévation et le sujet de leur disgrâce, et généralement tout ce qui s'est passé de plus remarquable à la cour de France pendant les vingt dernières années du régne de Louis XV, écrits par elle-même",1766,Liège,NA,"NA, NA",NA
10216,Mémoires de madame la marquise de Pompadour,1766,Liège,NA,"NA, NA",NA
10217,Mémoires de madame la marquise de Pompadour,1766,Liège,NA,"NA, NA",NA
10218,Mémoirs de madame la marquse de Pompadour,1766,Liège,NA,"NA, NA",NA
10219,Mémoires de madame la marquise de Pompadour,1768,Liège,NA,"NA, NA",NA
10220,Memoires de madame la marquise de Pompadour,1768,S. l.,NA,"NA, NA",NA
10221,Mémoirs de madame la marquise de Pompadour,1768,Liège.,NA,"NA, NA",NA
10222,M[moires de madame la marquis de Pompadour,1772,S. l.,NA,"NA, NA",NA
10223,"Mémoirs de madame la marquise de Pompadour ds Oeuvres melées de madame la marquise de Pompadour, contenant ses mmoires crits par elle-mme, et ses lettres, 1-2",1772,Londres,G. Owen et T. CADELL,"NA, NA",NA
10224,Mémoires de madame la marquise de Pompadour,1774,S. l.,NA,"NA, NA",NA
10225,Mémoires de madame la marquise de Pompadour,1775,Liège,NA,"NA, NA",NA
10226,Mémoires de madame la marquise de Pompadour,1775,S. l.,NA,"NA, NA",NA
10227,Mémoires de madame la marquise de Pompadour,1776,Londres,G. OWEN,"NA, NA",NA
10228,Mémoirs de madame la marquise de Pompadour,1776,Liège,NA,"NA, NA",NA
10229,Mémoirs de madame la marquise de Pompadour,1776,Liège,NA,"NA, NA",NA
10230,Mémoirs de madame la marquise de Pompadour,1786,Liège,NA,"NA, NA",NA
10231,"Candidamentor ou le voyageur grec, histoire traduite du grec, contenant des événements singuliers et intéressants",1766,Athènes & Paris,Cailleau,"HARNY DE GUERVILLE, NA",NA
10232,Choix de poésies allemandes par M. Huber,1766,Paris,"Humblot, imprimerie de QUILLOT","NA, NA",NA
10233,Choix de poésies allemandes,1766,Paris,"Humblot, QUILLOT","NA, NA",NA
10234,"De tout un peuou les amusements de la campagne, par l'auteur de Rose",1766,Amsterdam & Paris,"L'Esclapart le jeune et, veuve DUCHESNE","Jullien, Jean-Auguste  dit Desboulmiers",NA
10235,De tout un peu,1776,Toulouse,Laporte,"NA, NA",NA
10236,"De tout un peu, Suite ... ,par l'auteur des Mémoires du marquis de Solanges",1768,Amsterdam & Paris,Le Jay,"NA, NA",NA
10239,Mémoires du marquis de Solanges,1766,Paris,"L'Esclapart et, veuve DUCHESNE","NA, NA",NA
10240,Mémoires du marquis de Solanges,1766,S. l.,NA,"NA, NA",NA
10241,Mémoires du marquis de Solanges,1767,Amsterdam,Marc-Michel REY,"NA, NA",NA
10242,Mémoires du marquis de Solanges,1769,Paris,Lejay,"NA, NA",NA
10243,Mémoires du marquis de Solanges,1769,Amsterdam & Paris,"L'Esclapart le jeune et, veuve DUCHESNE","NA, NA",NA
10245,Dictionnaire danecdotes,1766,Paris,Herissant,"NA, NA",NA
10246,Dictionnaire danecdotes,1767,Paris,Lacombe,"NA, NA",NA
10247,Dictionnaire danecdotes,1767,Paris,La Combe,"NA, NA",NA
10248,Dictionnaire danecdotes,1767,Amsterdam,"Arkstée et Merkus, Marc Michel REY","NA, NA",NA
10250,Dictionnaire danecdotes,1768,Paris,La Combe,"NA, NA",NA
10251,NA,1768,Paris,La Combe,"NA, NA",NA
10252,Dictionnaire danecdotes,1769,Paris,La Combe,"NA, NA",NA
10254,Dictionnaire danecdotes,1770,Paris,Delaguette,"NA, NA",NA
10255,Dictionnaire danecdotes,1773,Paris,La Combe,"NA, NA",NA
10257,Dictionnaire danecdotes,1774,Liège,D. de BOUBERS,"NA, NA",NA
10258,Dictionnaire danecdotes,1776,Paris,La Combe,"NA, NA",NA
10259,Dictionnaire danecdotes,1780,Lille,Lehoucq,"NA, NA",NA
10260,Dictionnaire danecdotes,1781,Paris,NA,"NA, NA",NA
10261,Dictionnaire danecdotes,1781,Lille,C.-F.-J. LEHOUCQ,"NA, NA",NA
10262,Dictionnaire danecdotes,1781,Lille,C. -F.-J. LEHOUCQ,"NA, NA",NA
10263,Dictionnaire danecdotes,1787,Rouen,NA,"NA, NA",NA
10264,Dictionnaire danecdotes,1787,Paris,La Combe,"NA, NA",NA
10265,Dictionnaire danecdotes,1787,Paris,La Combe,"NA, NA",NA
10267,Dictionnaire danecdotes nouvelle édition augmentée,1789,Lille,Lehoucq,"NA, NA",NA
10268,Dictionnaire danecdotes,1789,Lille,C.- F.- J. LEHOUCQ,"NA, NA",NA
10275,Ressource contre l'ennui ou l'art de briller dans la conversation,1766,La Haye & Paris,veuve Duchesne,"La porte, Joseph de",NA
10276,"Magasin recréatif ou Recueil choisi de bons mots : de traits nafs, gascons & plaisants, de diverses petites pices curieuses en vers & en prose, d'epigrammes, enigmes, fables, anagrammes, &c. : pour servir l'agrment & l'utilit des conversations & pour faciliter toutes sortes de personnes un honnte amusement sans aucun danger pour les moeurs",1767,Amsterdam,Chez Marc Michel REY,"NA, NA",NA
10277,"Magasin recréatif pour servir de resource contre lennui, choix danecdotes curieuses et intéressantes, et de bons mots ds la Bibliothèque de campagne, 20-21",1771,Paris,la veuve DUCHESNE,"NA, NA",NA
10279,Histoire de miss Honora ou le vice dupe de lui-même,1766,Amsterdam & Paris,Durand,"Lefebvre de beauvray, Claude-Rigobert",NA
10280,"Mémoires de madame la baronne de Batteville ou la veuve parfaite, par madame Le Prince de Beaumont",1766,Lyon,Pierre BRUYSET PONTHUS,"Le prince de beaumont, madame Marie",NA
10282,Mémoires de madame la baronne de Batteville,1776,Londres,J. NOURSE,"NA, NA",NA
10283,Mémoires de madame la baronne de Batteville,1766,Leipzick,les héritiers de WIEDMANN ET REICH,"NA, NA",NA
10284,Mémoires de madame la baronne de Batteville,1766,Leide,P.-H. JACQUEAU,"NA, NA",NA
10286,Mémoires de madame la baronne de Batteville,1768,Amsterdam,Vlam,"NA, NA",NA
10287,Mémoires de madame la baronne de Batteville,1776,Leide,P-H JACQUEAU,"NA, NA",NA
10288,"L'heureuse famille, conte moral",1766,Genève & Nancy,"Leclerc, & Paris, Merlin","Lezay-marnézia, Claude-François-Adrien  marquis de",NA
10289,Lheureuse famille,1766,S. l.,NA,"NA, NA",NA
10290,L'heureuse famille,1767,Amsterdam & Leipsic,Arkstée et Merkus,"NA, NA",NA
10291,Lheureuse famille,1767,Leipsic,Crusius,"NA, NA",NA
10292,"Lheureuse famille ds ==Essai sur la nature champetre==, en vers, avec des notes",1787,Paris,Prault,"NA, NA",NA
10293,L'heureuse famille par M*** de G...,1768,Copenhague,Cl. PHILIBERT,"NA, NA",NA
10294,Lheureuse famille,1768,Copenhague,Cl. PHILIBERT,"NA, NA",NA
10295,Lheureuse famille ds ==Bélisaire== de Marmontel,1768,Leipsic,Siegfried Lebrecht CRUSIUS,"NA, NA",NA
10296,"Lheureuse famille essai sur la nature CLEAR?? champedtre, en vers",1787,Paris,Prault,"NA, NA",NA
10299,"La Cacomonade, histoire politique et morale du mal de Naples, traduite de l'allemand du docteur Pangloss, par le docteur lui-même, depuis son retour de Constantinople",1756,Cologne,NA,"NA, NA",NA
10300,"La Cacomonade , histoire politique et morale, traduit de lallemand du docteur Pangloss. Par le Docteur lui-mme, depuis son retour de Constantinople",1766,Cologne,NA,"Linguet, Simon-Nicolas-Henri",NA
10301,"La Cacomonade, histoire politique et morale du mal de Naples, traduite de l'allemand du docteur Pangloss, par le docteur lui-même, depuis son retour de Constantinople",1756,Cologne,NA,"Linguet, Simon-Nicolas-Henri",NA
10302,"La Cacomonade ou histoire politique et philosophique du mal de Naples, trad. de l'allemand du docteur Pangloss",1765,Cologne,NA,"NA, NA",NA
10303,"La Cacomonade, histoire politique et morale, traduit de lallemand du docteur Pangloss, par le Docteur lui-mme, depuis son retour de Constantinople",1766,Cologne,NA,"NA, NA",NA
10304,"La Cacomonade, ouvrage posthume du docteur Pangloss, servant de supplément au chapitre quatrième de l==Optimisme==",1767,Cologne,NA,"NA, NA",NA
10305,"La Cacomonade, ouvrage posthume du docteur Pangloss, servant de supplément au chapitre quatrième de l'Optimisme",1767,Londres & Paris,Cellot,"NA, NA",NA
10306,"La Cacomonade, seconde édition augmentée",1767,Londres & Paris,NA,"NA, NA",NA
10307,"La cacomonade, ouvrage posthume",1767,Londres & Paris,Cellot,"NA, NA",NA
10309,Congo ou nouvelle histoire politique et morale de la Cacomonade,1777,Aux Pays-Bas,NA,"NA, NA",NA
10311,"Les avantures d'un jeune homme, pour servir de supplment à L'histoire de l'amour]",1765,Londres & Paris,Jacques-François QUILLAU,"Longchamps, Pierre",NA
10312,"Les aventures d'un jeune homme,pour servir de supplément à L'histoire de l'amour",1765,Londres & Paris,Jacques-François QUILLAU,"Longchamps, Pierre de",NA
10313,Mémoires d'une religieuse écrits par elle-m^eme et recueillis par M. de L...,1766,Amsterdam & Paris,"L'Esclapart le jeune, veuve DUCHESNE","Longchamps, abbé Pierre Charpentier de",NA
10314,"La sœur Adélaïde, ses égarements et ses vertus, ses foiblesses et son repentir, ouvrage posthume du plus éloquent écrivain de ce siècle",1785,Au Paraclet & Neuchatel,Jér. WITEL,"NA, NA",NA
10315,La sœur Adélaïde,1785,Basle,J.-J. FLICK,"NA, NA",NA
10316,"La Pharsale, traduite en françois par M. Marmontel de l'Académie françoise",1766,Paris,"Impr. de LE BRETON, ","Lucanus, M. A.",NA
10317,La Pharasale de Lucain#,1767,Paris,Merlin,"NA, NA",NA
10319,La Pharsale de Lucain,1772,Paris,Merlin,"NA, NA",NA
10320,La Pharsale,1777,Liége,chez BASSOMPIERRE FILS,"NA, NA",NA
10321,La Pharsale,1780,Paris,NA,"NA, NA",NA
10322,La Pharsale,1788,S. l.,NA,"NA, NA",NA
10323,La Pharsale,1788,Paris,Née de la Rochelle,"NA, NA",NA
10325,"La reine de Benni, nouvelle historique",1766,Amsterdam & Paris,Grangé,"Luchet, Jean-Pierre-Louis de La Roche du Maine  marquis de",NA
10326,La reine de Benni,1776,Paris,NA,"NA, NA",NA
10327,"Euménie et Gondamir, histoire françoise du tems oç commen ça la monarchie",1766,Paris,Sébastien JORRY,"Mailhol, Gabriel",NA
10329,"Mahulem, histoire orientale",1766,La Haye,NA,"Marescot, Michel",NA
10330,"Angélique ou la religieuse selon le coeur de Dieu, par le R. P. Michel-Ange Marin, de l'ordre des Minimes",1766,Avignon,J.J. NIEL,"Marin, le père Michel-Ange",NA
10334,"Mémoires de madame la marquise de Crémy, écrits par elle-même",1766,Lyon,Pierre DUPLAIN,"Miremont, Anne d'Aubourg de La Boire  comtesse de",NA
10335,Mémoires de madame la marquise de Crémy,1767,Lyon & Paris,Pierre DUPLAIN,"NA, NA",NA
10336,Mémoires de madame la marquise de Crémy,1773,Lyon,Pierre DUPLAIN,"NA, NA",NA
10337,Mémoires de madame la marquise de Crémy,1776,Lyon,chez Pierre Duplain,"NA, NA",NA
10340,"Le duo interrompu, conte, suivi d'ariettes nouvelles",1766,Amsterdam & Paris,Dufour,"Moline, Pierre-Louis",NA
10341,Les passions des différents âges ou tableau des folies du siècle par M. N***,1766,Utrecht,NA,"Nougaret, Pierre-Jean-Baptiste",NA
10342,Tableau des folies du siècle ou des passions des différens ages,1778,Utrecht,NA,"NA, NA",NA
10343,"Métamorphoses d'Ovide, traduction nouvelle avec le latin à côté",1766,Paris,chez J. BARBOU,"Publius OVIDIUS NASO, NA",NA
10344,Nouvelle traduction des ==Métamorphoses== d'Ovide,1767,Paris,NA,"NA, NA",NA
10346,Nouvelle traduction des ==Métamorphoses == dOvide,1767,Lille,J.-B. HENRY,"NA, NA",NA
10347,Nouvelle traduction des Métamorphoses d'Ovide,1770,Paris,Nyon le jeune,"NA, NA",NA
10348,Nouvelle traduction des ==Métamorphoses== dOvide,1772,Lille,J.-B. HENRY,"NA, NA",NA
10349,Nouvelle traduction des ==Métamorphoses== dOvide,1778,Paris,Barbou,"NA, NA",NA
10350,Nouvelle traduction des ==Métamorphoses== dOvide,1780,Paris,Nyon le jeune,"NA, NA",NA
10351,Nouvelle traduction des ==Métamorphoses== dOvide,1789,Paris,"Nyon, le jeune, (1) Rouen-, imprimerie Privilégiée (2)","NA, NA",NA
10357,"L'espion américain en Europe ou lettres illinoises qui renferment quantité d'anecdotes amusantes et instructives, suivies d'un poème intitulé ==La Religion raisonnable==, par Mr. de V***",1766,Londres,aux dépens de la COMPAGNIE,"Perreau, Jean-André",NA
10358,Lespion américain,1766,Londres,Aux dépens de la Compagnie,"NA, NA",NA
10360,Lami des enfans,1766,Copenhague,chez Cl. PHILIBERT,"NA, NA",NA
10362,Lami des enfans,1780,Toulouse,"chez A. LAPORTE, DE LIMPRIMERIE DE JEAN-JOSEPH ","NA, NA",NA
10363,Lami des enfans,1788,Avignon,NA,"NA, NA",NA
10367,"Les contes des génies ou les charmantes leçons d'Horam, fils d'Asmar, ouvrage traduit du persan en anglois par sir Charles Morell, ci-devant ambassadeur des établissements anglois dans l'Inde, à la cour du grand Mogol, et en françois sur la traduction angloise.",1766,Amsterdam,Marc Michel REY,"Ridley, James",NA
10368,Les contes des génies,1766,Amsterdam,NA,"NA, NA",NA
10369,Les contes des génies,1767,Amsterdam,Marc-Michel REY,"NA, NA",NA
10370,Les contes des génies,1767,Amsterdam,Marc Michel REY,"NA, NA",NA
10371,Les contes des génies,1782,Amsterdam,NA,"NA, NA",NA
10372,Les contes des génies,1786,Amsterdam,Marc-Michel REY,"NA, NA",NA
10373,Les contes des génies,1786,Amsterdam,Marc Michel REY,"NA, NA",NA
10374,Nouveau recueil pour l'esprit et le coeur,1766,Zelle,J. T. Schultze,"Roques de maumont, Jacques/Jacob/-Emmanuel",NA
10375,Nouveau recueil pour lesprit et le coeur,1771,Zelle,Schulze,"NA, NA",NA
10376,"Les frères ou histoire de miss Osmond, traduite de l'anglois par M. Depuisieux",1766,Amsterdam & Paris,Prault le jeune,"Smythies, miss",NA
10377,Les frères,1767,Amsterdam & Dunkerque,J. L. de BOUBERS,"NA, NA",NA
10379,"Lucy Wellers, histoire traduite de l'anglois",1766,La Haye & Paris,Vente,"Smythies, miss",NA
10380,"Histoire de Lucie Wellers écrite par une dame, traduite de l'anglois par Mr. ***",1766,Lyon,Benoît DUPLAIN,"NA, NA",NA
10381,Histoire de Lucie Wellers,1766,Amsterdam,Marc=Michel Rey,"NA, NA",NA
10382,"Mémoires du Nord ou histoire d'une famille d'Écosse, traduite de l'anglois",1766,Leyde & Paris,Merlin,"Woodfin, Mrs A.",NA
10383,"Avanture indienne, traduite par lignorant, ds ==Le philosophe ignorant par A de V , gentilhomme==",1766,Genève,Cramer,"Voltaire, François Arouet de",NA
10384,Aventure indienne ds ==Le philosophe ignorant==,1766,S. l.,NA,"NA, NA",NA
10385,Aventure indienne ds ==Le philosophe ignorant==,1766,S. l.,NA,"NA, NA",NA
10386,Aventure indienne ds ==Le philosophe ignorant==,1766,S. l.,NA,"NA, NA",NA
10387,Aventure indienne ds ==Le philososphe ignorant--,1766,S. l.,NA,"NA, NA",NA
